"NomeCidade","CodEstadoIBGE","NomeEstado","Regiao","ID_Regiao"
"São Miguel dos Milagres",27,"Alagoas","Nordeste",2
"São Sebastião",27,"Alagoas","Nordeste",2
"Satuba",27,"Alagoas","Nordeste",2
"Senador Rui Palmeira",27,"Alagoas","Nordeste",2
"Tanque d'Arca",27,"Alagoas","Nordeste",2
"Taquarana",27,"Alagoas","Nordeste",2
"Teotônio Vilela",27,"Alagoas","Nordeste",2
"Traipu",27,"Alagoas","Nordeste",2
"União dos Palmares",27,"Alagoas","Nordeste",2
"Viçosa",27,"Alagoas","Nordeste",2
"Amparo de São Francisco",28,"Sergipe","Nordeste",2
"Aquidabã",28,"Sergipe","Nordeste",2
"Aracaju",28,"Sergipe","Nordeste",2
"Arauá",28,"Sergipe","Nordeste",2
"Areia Branca",28,"Sergipe","Nordeste",2
"Barra dos Coqueiros",28,"Sergipe","Nordeste",2
"Boquim",28,"Sergipe","Nordeste",2
"Brejo Grande",28,"Sergipe","Nordeste",2
"Campo do Brito",28,"Sergipe","Nordeste",2
"Canhoba",28,"Sergipe","Nordeste",2
"Canindé de São Francisco",28,"Sergipe","Nordeste",2
"Capela",28,"Sergipe","Nordeste",2
"Carira",28,"Sergipe","Nordeste",2
"Carmópolis",28,"Sergipe","Nordeste",2
"Cedro de São João",28,"Sergipe","Nordeste",2
"Cristinápolis",28,"Sergipe","Nordeste",2
"Cumbe",28,"Sergipe","Nordeste",2
"Divina Pastora",28,"Sergipe","Nordeste",2
"Estância",28,"Sergipe","Nordeste",2
"Feira Nova",28,"Sergipe","Nordeste",2
"Frei Paulo",28,"Sergipe","Nordeste",2
"Gararu",28,"Sergipe","Nordeste",2
"General Maynard",28,"Sergipe","Nordeste",2
"Gracho Cardoso",28,"Sergipe","Nordeste",2
"Ilha das Flores",28,"Sergipe","Nordeste",2
"Indiaroba",28,"Sergipe","Nordeste",2
"Itabaiana",28,"Sergipe","Nordeste",2
"Itabaianinha",28,"Sergipe","Nordeste",2
"Itabi",28,"Sergipe","Nordeste",2
"Itaporanga d'Ajuda",28,"Sergipe","Nordeste",2
"Japaratuba",28,"Sergipe","Nordeste",2
"Japoatã",28,"Sergipe","Nordeste",2
"Lagarto",28,"Sergipe","Nordeste",2
"Laranjeiras",28,"Sergipe","Nordeste",2
"Macambira",28,"Sergipe","Nordeste",2
"Malhada dos Bois",28,"Sergipe","Nordeste",2
"Malhador",28,"Sergipe","Nordeste",2
"Maruim",28,"Sergipe","Nordeste",2
"Moita Bonita",28,"Sergipe","Nordeste",2
"Monte Alegre de Sergipe",28,"Sergipe","Nordeste",2
"Muribeca",28,"Sergipe","Nordeste",2
"Neópolis",28,"Sergipe","Nordeste",2
"Nossa Senhora Aparecida",28,"Sergipe","Nordeste",2
"Nossa Senhora da Glória",28,"Sergipe","Nordeste",2
"Nossa Senhora das Dores",28,"Sergipe","Nordeste",2
"Nossa Senhora de Lourdes",28,"Sergipe","Nordeste",2
"Nossa Senhora do Socorro",28,"Sergipe","Nordeste",2
"Pacatuba",28,"Sergipe","Nordeste",2
"Pedra Mole",28,"Sergipe","Nordeste",2
"Pedrinhas",28,"Sergipe","Nordeste",2
"Pinhão",28,"Sergipe","Nordeste",2
"Pirambu",28,"Sergipe","Nordeste",2
"Poço Redondo",28,"Sergipe","Nordeste",2
"Poço Verde",28,"Sergipe","Nordeste",2
"Porto da Folha",28,"Sergipe","Nordeste",2
"Propriá",28,"Sergipe","Nordeste",2
"Riachão do Dantas",28,"Sergipe","Nordeste",2
"Riachuelo",28,"Sergipe","Nordeste",2
"Ribeirópolis",28,"Sergipe","Nordeste",2
"Rosário do Catete",28,"Sergipe","Nordeste",2
"Salgado",28,"Sergipe","Nordeste",2
"Santa Luzia do Itanhy",28,"Sergipe","Nordeste",2
"Santana do São Francisco",28,"Sergipe","Nordeste",2
"Santa Rosa de Lima",28,"Sergipe","Nordeste",2
"Santo Amaro das Brotas",28,"Sergipe","Nordeste",2
"São Cristóvão",28,"Sergipe","Nordeste",2
"São Domingos",28,"Sergipe","Nordeste",2
"São Francisco",28,"Sergipe","Nordeste",2
"São Miguel do Aleixo",28,"Sergipe","Nordeste",2
"Simão Dias",28,"Sergipe","Nordeste",2
"Siriri",28,"Sergipe","Nordeste",2
"Telha",28,"Sergipe","Nordeste",2
"Tobias Barreto",28,"Sergipe","Nordeste",2
"Tomar do Geru",28,"Sergipe","Nordeste",2
"Umbaúba",28,"Sergipe","Nordeste",2
"Abaíra",29,"Bahia","Nordeste",2
"Abaré",29,"Bahia","Nordeste",2
"Acajutiba",29,"Bahia","Nordeste",2
"Adustina",29,"Bahia","Nordeste",2
"Água Fria",29,"Bahia","Nordeste",2
"Érico Cardoso",29,"Bahia","Nordeste",2
"Aiquara",29,"Bahia","Nordeste",2
"Alagoinhas",29,"Bahia","Nordeste",2
"Alcobaça",29,"Bahia","Nordeste",2
"Almadina",29,"Bahia","Nordeste",2
"Amargosa",29,"Bahia","Nordeste",2
"Amélia Rodrigues",29,"Bahia","Nordeste",2
"América Dourada",29,"Bahia","Nordeste",2
"Anagé",29,"Bahia","Nordeste",2
"Andaraí",29,"Bahia","Nordeste",2
"Andorinha",29,"Bahia","Nordeste",2
"Angical",29,"Bahia","Nordeste",2
"Anguera",29,"Bahia","Nordeste",2
"Antas",29,"Bahia","Nordeste",2
"Antônio Cardoso",29,"Bahia","Nordeste",2
"Antônio Gonçalves",29,"Bahia","Nordeste",2
"Aporá",29,"Bahia","Nordeste",2
"Apuarema",29,"Bahia","Nordeste",2
"Aracatu",29,"Bahia","Nordeste",2
"Araçás",29,"Bahia","Nordeste",2
"Araci",29,"Bahia","Nordeste",2
"Aramari",29,"Bahia","Nordeste",2
"Arataca",29,"Bahia","Nordeste",2
"Aratuípe",29,"Bahia","Nordeste",2
"Aurelino Leal",29,"Bahia","Nordeste",2
"Baianópolis",29,"Bahia","Nordeste",2
"Baixa Grande",29,"Bahia","Nordeste",2
"Banzaê",29,"Bahia","Nordeste",2
"Barra",29,"Bahia","Nordeste",2
"Barra da Estiva",29,"Bahia","Nordeste",2
"Barra do Choça",29,"Bahia","Nordeste",2
"Barra do Mendes",29,"Bahia","Nordeste",2
"Barra do Rocha",29,"Bahia","Nordeste",2
"Barreiras",29,"Bahia","Nordeste",2
"Barro Alto",29,"Bahia","Nordeste",2
"Barrocas",29,"Bahia","Nordeste",2
"Barro Preto",29,"Bahia","Nordeste",2
"Belmonte",29,"Bahia","Nordeste",2
"Belo Campo",29,"Bahia","Nordeste",2
"Biritinga",29,"Bahia","Nordeste",2
"Boa Nova",29,"Bahia","Nordeste",2
"Boa Vista do Tupim",29,"Bahia","Nordeste",2
"Bom Jesus da Lapa",29,"Bahia","Nordeste",2
"Bom Jesus da Serra",29,"Bahia","Nordeste",2
"Boninal",29,"Bahia","Nordeste",2
"Bonito",29,"Bahia","Nordeste",2
"Boquira",29,"Bahia","Nordeste",2
"Botuporã",29,"Bahia","Nordeste",2
"Brejões",29,"Bahia","Nordeste",2
"Brejolândia",29,"Bahia","Nordeste",2
"Brotas de Macaúbas",29,"Bahia","Nordeste",2
"Brumado",29,"Bahia","Nordeste",2
"Buerarema",29,"Bahia","Nordeste",2
"Buritirama",29,"Bahia","Nordeste",2
"Caatiba",29,"Bahia","Nordeste",2
"Cabaceiras do Paraguaçu",29,"Bahia","Nordeste",2
"Cachoeira",29,"Bahia","Nordeste",2
"Caculé",29,"Bahia","Nordeste",2
"Caém",29,"Bahia","Nordeste",2
"Caetanos",29,"Bahia","Nordeste",2
"Caetité",29,"Bahia","Nordeste",2
"Cafarnaum",29,"Bahia","Nordeste",2
"Cairu",29,"Bahia","Nordeste",2
"Caldeirão Grande",29,"Bahia","Nordeste",2
"Camacan",29,"Bahia","Nordeste",2
"Camaçari",29,"Bahia","Nordeste",2
"Camamu",29,"Bahia","Nordeste",2
"Campo Alegre de Lourdes",29,"Bahia","Nordeste",2
"Campo Formoso",29,"Bahia","Nordeste",2
"Canápolis",29,"Bahia","Nordeste",2
"Canarana",29,"Bahia","Nordeste",2
"Canavieiras",29,"Bahia","Nordeste",2
"Candeal",29,"Bahia","Nordeste",2
"Candeias",29,"Bahia","Nordeste",2
"Candiba",29,"Bahia","Nordeste",2
"Cândido Sales",29,"Bahia","Nordeste",2
"Cansanção",29,"Bahia","Nordeste",2
"Canudos",29,"Bahia","Nordeste",2
"Capela do Alto Alegre",29,"Bahia","Nordeste",2
"Capim Grosso",29,"Bahia","Nordeste",2
"Caraíbas",29,"Bahia","Nordeste",2
"Caravelas",29,"Bahia","Nordeste",2
"Cardeal da Silva",29,"Bahia","Nordeste",2
"Carinhanha",29,"Bahia","Nordeste",2
"Casa Nova",29,"Bahia","Nordeste",2
"Castro Alves",29,"Bahia","Nordeste",2
"Catolândia",29,"Bahia","Nordeste",2
"Catu",29,"Bahia","Nordeste",2
"Caturama",29,"Bahia","Nordeste",2
"Central",29,"Bahia","Nordeste",2
"Chorrochó",29,"Bahia","Nordeste",2
"Cícero Dantas",29,"Bahia","Nordeste",2
"Cipó",29,"Bahia","Nordeste",2
"Coaraci",29,"Bahia","Nordeste",2
"Cocos",29,"Bahia","Nordeste",2
"Conceição da Feira",29,"Bahia","Nordeste",2
"Conceição do Almeida",29,"Bahia","Nordeste",2
"Conceição do Coité",29,"Bahia","Nordeste",2
"Conceição do Jacuípe",29,"Bahia","Nordeste",2
"Conde",29,"Bahia","Nordeste",2
"Condeúba",29,"Bahia","Nordeste",2
"Contendas do Sincorá",29,"Bahia","Nordeste",2
"Coração de Maria",29,"Bahia","Nordeste",2
"Cordeiros",29,"Bahia","Nordeste",2
"Coribe",29,"Bahia","Nordeste",2
"Coronel João Sá",29,"Bahia","Nordeste",2
"Correntina",29,"Bahia","Nordeste",2
"Cotegipe",29,"Bahia","Nordeste",2
"Cravolândia",29,"Bahia","Nordeste",2
"Crisópolis",29,"Bahia","Nordeste",2
"Cristópolis",29,"Bahia","Nordeste",2
"Cruz das Almas",29,"Bahia","Nordeste",2
"Curaçá",29,"Bahia","Nordeste",2
"Dário Meira",29,"Bahia","Nordeste",2
"Dias d'Ávila",29,"Bahia","Nordeste",2
"Dom Basílio",29,"Bahia","Nordeste",2
"Dom Macedo Costa",29,"Bahia","Nordeste",2
"Elísio Medrado",29,"Bahia","Nordeste",2
"Encruzilhada",29,"Bahia","Nordeste",2
"Entre Rios",29,"Bahia","Nordeste",2
"Esplanada",29,"Bahia","Nordeste",2
"Euclides da Cunha",29,"Bahia","Nordeste",2
"Eunápolis",29,"Bahia","Nordeste",2
"Fátima",29,"Bahia","Nordeste",2
"Feira da Mata",29,"Bahia","Nordeste",2
"Feira de Santana",29,"Bahia","Nordeste",2
"Filadélfia",29,"Bahia","Nordeste",2
"Firmino Alves",29,"Bahia","Nordeste",2
"Floresta Azul",29,"Bahia","Nordeste",2
"Formosa do Rio Preto",29,"Bahia","Nordeste",2
"Gandu",29,"Bahia","Nordeste",2
"Gavião",29,"Bahia","Nordeste",2
"Gentio do Ouro",29,"Bahia","Nordeste",2
"Glória",29,"Bahia","Nordeste",2
"Gongogi",29,"Bahia","Nordeste",2
"Governador Mangabeira",29,"Bahia","Nordeste",2
"Guajeru",29,"Bahia","Nordeste",2
"Guanambi",29,"Bahia","Nordeste",2
"Guaratinga",29,"Bahia","Nordeste",2
"Heliópolis",29,"Bahia","Nordeste",2
"Iaçu",29,"Bahia","Nordeste",2
"Ibiassucê",29,"Bahia","Nordeste",2
"Ibicaraí",29,"Bahia","Nordeste",2
"Ibicoara",29,"Bahia","Nordeste",2
"Ibicuí",29,"Bahia","Nordeste",2
"Ibipeba",29,"Bahia","Nordeste",2
"Ibipitanga",29,"Bahia","Nordeste",2
"Ibiquera",29,"Bahia","Nordeste",2
"Ibirapitanga",29,"Bahia","Nordeste",2
"Ibirapuã",29,"Bahia","Nordeste",2
"Ibirataia",29,"Bahia","Nordeste",2
"Ibitiara",29,"Bahia","Nordeste",2
"Ibititá",29,"Bahia","Nordeste",2
"Ibotirama",29,"Bahia","Nordeste",2
"Ichu",29,"Bahia","Nordeste",2
"Igaporã",29,"Bahia","Nordeste",2
"Igrapiúna",29,"Bahia","Nordeste",2
"Iguaí",29,"Bahia","Nordeste",2
"Ilhéus",29,"Bahia","Nordeste",2
"Inhambupe",29,"Bahia","Nordeste",2
"Ipecaetá",29,"Bahia","Nordeste",2
"Ipiaú",29,"Bahia","Nordeste",2
"Ipirá",29,"Bahia","Nordeste",2
"Ipupiara",29,"Bahia","Nordeste",2
"Irajuba",29,"Bahia","Nordeste",2
"Iramaia",29,"Bahia","Nordeste",2
"Iraquara",29,"Bahia","Nordeste",2
"Irará",29,"Bahia","Nordeste",2
"Irecê",29,"Bahia","Nordeste",2
"Itabela",29,"Bahia","Nordeste",2
"Itaberaba",29,"Bahia","Nordeste",2
"Itabuna",29,"Bahia","Nordeste",2
"Itacaré",29,"Bahia","Nordeste",2
"Itaeté",29,"Bahia","Nordeste",2
"Itagi",29,"Bahia","Nordeste",2
"Itagibá",29,"Bahia","Nordeste",2
"Itagimirim",29,"Bahia","Nordeste",2
"Itaguaçu da Bahia",29,"Bahia","Nordeste",2
"Itaju do Colônia",29,"Bahia","Nordeste",2
"Itajuípe",29,"Bahia","Nordeste",2
"Itamaraju",29,"Bahia","Nordeste",2
"Itamari",29,"Bahia","Nordeste",2
"Itambé",29,"Bahia","Nordeste",2
"Itanagra",29,"Bahia","Nordeste",2
"Itanhém",29,"Bahia","Nordeste",2
"Itaparica",29,"Bahia","Nordeste",2
"Itapé",29,"Bahia","Nordeste",2
"Itapebi",29,"Bahia","Nordeste",2
"Itapetinga",29,"Bahia","Nordeste",2
"Itapicuru",29,"Bahia","Nordeste",2
"Itapitanga",29,"Bahia","Nordeste",2
"Itaquara",29,"Bahia","Nordeste",2
"Itarantim",29,"Bahia","Nordeste",2
"Itatim",29,"Bahia","Nordeste",2
"Itiruçu",29,"Bahia","Nordeste",2
"Itiúba",29,"Bahia","Nordeste",2
"Itororó",29,"Bahia","Nordeste",2
"Ituaçu",29,"Bahia","Nordeste",2
"Ituberá",29,"Bahia","Nordeste",2
"Iuiu",29,"Bahia","Nordeste",2
"Jaborandi",29,"Bahia","Nordeste",2
"Jacaraci",29,"Bahia","Nordeste",2
"Jacobina",29,"Bahia","Nordeste",2
"Jaguaquara",29,"Bahia","Nordeste",2
"Jaguarari",29,"Bahia","Nordeste",2
"Jaguaripe",29,"Bahia","Nordeste",2
"Jandaíra",29,"Bahia","Nordeste",2
"Jequié",29,"Bahia","Nordeste",2
"Jeremoabo",29,"Bahia","Nordeste",2
"Jiquiriçá",29,"Bahia","Nordeste",2
"Jitaúna",29,"Bahia","Nordeste",2
"João Dourado",29,"Bahia","Nordeste",2
"Juazeiro",29,"Bahia","Nordeste",2
"Jucuruçu",29,"Bahia","Nordeste",2
"Jussara",29,"Bahia","Nordeste",2
"Jussari",29,"Bahia","Nordeste",2
"Jussiape",29,"Bahia","Nordeste",2
"Lafaiete Coutinho",29,"Bahia","Nordeste",2
"Lagoa Real",29,"Bahia","Nordeste",2
"Laje",29,"Bahia","Nordeste",2
"Lajedão",29,"Bahia","Nordeste",2
"Lajedinho",29,"Bahia","Nordeste",2
"Lajedo do Tabocal",29,"Bahia","Nordeste",2
"Lamarão",29,"Bahia","Nordeste",2
"Lapão",29,"Bahia","Nordeste",2
"Lauro de Freitas",29,"Bahia","Nordeste",2
"Lençóis",29,"Bahia","Nordeste",2
"Licínio de Almeida",29,"Bahia","Nordeste",2
"Livramento de Nossa Senhora",29,"Bahia","Nordeste",2
"Luís Eduardo Magalhães",29,"Bahia","Nordeste",2
"Macajuba",29,"Bahia","Nordeste",2
"Macarani",29,"Bahia","Nordeste",2
"Macaúbas",29,"Bahia","Nordeste",2
"Macururé",29,"Bahia","Nordeste",2
"Madre de Deus",29,"Bahia","Nordeste",2
"Maetinga",29,"Bahia","Nordeste",2
"Maiquinique",29,"Bahia","Nordeste",2
"Mairi",29,"Bahia","Nordeste",2
"Malhada",29,"Bahia","Nordeste",2
"Malhada de Pedras",29,"Bahia","Nordeste",2
"Manoel Vitorino",29,"Bahia","Nordeste",2
"Mansidão",29,"Bahia","Nordeste",2
"Maracás",29,"Bahia","Nordeste",2
"Maragogipe",29,"Bahia","Nordeste",2
"Maraú",29,"Bahia","Nordeste",2
"Marcionílio Souza",29,"Bahia","Nordeste",2
"Mascote",29,"Bahia","Nordeste",2
"Mata de São João",29,"Bahia","Nordeste",2
"Matina",29,"Bahia","Nordeste",2
"Medeiros Neto",29,"Bahia","Nordeste",2
"Miguel Calmon",29,"Bahia","Nordeste",2
"Milagres",29,"Bahia","Nordeste",2
"Mirangaba",29,"Bahia","Nordeste",2
"Mirante",29,"Bahia","Nordeste",2
"Monte Santo",29,"Bahia","Nordeste",2
"Morpará",29,"Bahia","Nordeste",2
"Morro do Chapéu",29,"Bahia","Nordeste",2
"Mortugaba",29,"Bahia","Nordeste",2
"Mucugê",29,"Bahia","Nordeste",2
"Mucuri",29,"Bahia","Nordeste",2
"Mulungu do Morro",29,"Bahia","Nordeste",2
"Mundo Novo",29,"Bahia","Nordeste",2
"Muniz Ferreira",29,"Bahia","Nordeste",2
"Muquém do São Francisco",29,"Bahia","Nordeste",2
"Muritiba",29,"Bahia","Nordeste",2
"Mutuípe",29,"Bahia","Nordeste",2
"Nazaré",29,"Bahia","Nordeste",2
"Nilo Peçanha",29,"Bahia","Nordeste",2
"Nordestina",29,"Bahia","Nordeste",2
"Nova Canaã",29,"Bahia","Nordeste",2
"Nova Fátima",29,"Bahia","Nordeste",2
"Nova Ibiá",29,"Bahia","Nordeste",2
"Nova Itarana",29,"Bahia","Nordeste",2
"Nova Redenção",29,"Bahia","Nordeste",2
"Nova Soure",29,"Bahia","Nordeste",2
"Nova Viçosa",29,"Bahia","Nordeste",2
"Novo Horizonte",29,"Bahia","Nordeste",2
"Novo Triunfo",29,"Bahia","Nordeste",2
"Olindina",29,"Bahia","Nordeste",2
"Oliveira dos Brejinhos",29,"Bahia","Nordeste",2
"Ouriçangas",29,"Bahia","Nordeste",2
"Ourolândia",29,"Bahia","Nordeste",2
"Palmas de Monte Alto",29,"Bahia","Nordeste",2
"Palmeiras",29,"Bahia","Nordeste",2
"Paramirim",29,"Bahia","Nordeste",2
"Paratinga",29,"Bahia","Nordeste",2
"Paripiranga",29,"Bahia","Nordeste",2
"Pau Brasil",29,"Bahia","Nordeste",2
"Paulo Afonso",29,"Bahia","Nordeste",2
"Pé de Serra",29,"Bahia","Nordeste",2
"Pedrão",29,"Bahia","Nordeste",2
"Pedro Alexandre",29,"Bahia","Nordeste",2
"Piatã",29,"Bahia","Nordeste",2
"Pilão Arcado",29,"Bahia","Nordeste",2
"Pindaí",29,"Bahia","Nordeste",2
"Pindobaçu",29,"Bahia","Nordeste",2
"Pintadas",29,"Bahia","Nordeste",2
"Piraí do Norte",29,"Bahia","Nordeste",2
"Piripá",29,"Bahia","Nordeste",2
"Piritiba",29,"Bahia","Nordeste",2
"Planaltino",29,"Bahia","Nordeste",2
"Planalto",29,"Bahia","Nordeste",2
"Poções",29,"Bahia","Nordeste",2
"Pojuca",29,"Bahia","Nordeste",2
"Ponto Novo",29,"Bahia","Nordeste",2
"Porto Seguro",29,"Bahia","Nordeste",2
"Potiraguá",29,"Bahia","Nordeste",2
"Prado",29,"Bahia","Nordeste",2
"Presidente Dutra",29,"Bahia","Nordeste",2
"Presidente Jânio Quadros",29,"Bahia","Nordeste",2
"Presidente Tancredo Neves",29,"Bahia","Nordeste",2
"Queimadas",29,"Bahia","Nordeste",2
"Quijingue",29,"Bahia","Nordeste",2
"Quixabeira",29,"Bahia","Nordeste",2
"Rafael Jambeiro",29,"Bahia","Nordeste",2
"Remanso",29,"Bahia","Nordeste",2
"Retirolândia",29,"Bahia","Nordeste",2
"Riachão das Neves",29,"Bahia","Nordeste",2
"Riachão do Jacuípe",29,"Bahia","Nordeste",2
"Riacho de Santana",29,"Bahia","Nordeste",2
"Ribeira do Amparo",29,"Bahia","Nordeste",2
"Ribeira do Pombal",29,"Bahia","Nordeste",2
"Ribeirão do Largo",29,"Bahia","Nordeste",2
"Rio de Contas",29,"Bahia","Nordeste",2
"Rio do Antônio",29,"Bahia","Nordeste",2
"Rio do Pires",29,"Bahia","Nordeste",2
"Rio Real",29,"Bahia","Nordeste",2
"Rodelas",29,"Bahia","Nordeste",2
"Ruy Barbosa",29,"Bahia","Nordeste",2
"Salinas da Margarida",29,"Bahia","Nordeste",2
"Salvador",29,"Bahia","Nordeste",2
"Santa Bárbara",29,"Bahia","Nordeste",2
"Santa Brígida",29,"Bahia","Nordeste",2
"Santa Cruz Cabrália",29,"Bahia","Nordeste",2
"Santa Cruz da Vitória",29,"Bahia","Nordeste",2
"Santa Inês",29,"Bahia","Nordeste",2
"Santaluz",29,"Bahia","Nordeste",2
"Santa Luzia",29,"Bahia","Nordeste",2
"Santa Maria da Vitória",29,"Bahia","Nordeste",2
"Santana",29,"Bahia","Nordeste",2
"Santanópolis",29,"Bahia","Nordeste",2
"Santa Rita de Cássia",29,"Bahia","Nordeste",2
"Santa Terezinha",29,"Bahia","Nordeste",2
"Santo Amaro",29,"Bahia","Nordeste",2
"Santo Antônio de Jesus",29,"Bahia","Nordeste",2
"Santo Estêvão",29,"Bahia","Nordeste",2
"São Desidério",29,"Bahia","Nordeste",2
"São Domingos",29,"Bahia","Nordeste",2
"São Félix",29,"Bahia","Nordeste",2
"São Félix do Coribe",29,"Bahia","Nordeste",2
"São Felipe",29,"Bahia","Nordeste",2
"São Francisco do Conde",29,"Bahia","Nordeste",2
"São Gabriel",29,"Bahia","Nordeste",2
"São Gonçalo dos Campos",29,"Bahia","Nordeste",2
"São José da Vitória",29,"Bahia","Nordeste",2
"São José do Jacuípe",29,"Bahia","Nordeste",2
"São Miguel das Matas",29,"Bahia","Nordeste",2
"São Sebastião do Passé",29,"Bahia","Nordeste",2
"Sapeaçu",29,"Bahia","Nordeste",2
"Sátiro Dias",29,"Bahia","Nordeste",2
"Saubara",29,"Bahia","Nordeste",2
"Saúde",29,"Bahia","Nordeste",2
"Seabra",29,"Bahia","Nordeste",2
"Sebastião Laranjeiras",29,"Bahia","Nordeste",2
"Senhor do Bonfim",29,"Bahia","Nordeste",2
"Serra do Ramalho",29,"Bahia","Nordeste",2
"Sento Sé",29,"Bahia","Nordeste",2
"Serra Dourada",29,"Bahia","Nordeste",2
"Serra Preta",29,"Bahia","Nordeste",2
"Serrinha",29,"Bahia","Nordeste",2
"Serrolândia",29,"Bahia","Nordeste",2
"Simões Filho",29,"Bahia","Nordeste",2
"Sítio do Mato",29,"Bahia","Nordeste",2
"Sítio do Quinto",29,"Bahia","Nordeste",2
"Sobradinho",29,"Bahia","Nordeste",2
"Souto Soares",29,"Bahia","Nordeste",2
"Tabocas do Brejo Velho",29,"Bahia","Nordeste",2
"Tanhaçu",29,"Bahia","Nordeste",2
"Tanque Novo",29,"Bahia","Nordeste",2
"Tanquinho",29,"Bahia","Nordeste",2
"Taperoá",29,"Bahia","Nordeste",2
"Tapiramutá",29,"Bahia","Nordeste",2
"Teixeira de Freitas",29,"Bahia","Nordeste",2
"Teodoro Sampaio",29,"Bahia","Nordeste",2
"Teofilândia",29,"Bahia","Nordeste",2
"Teolândia",29,"Bahia","Nordeste",2
"Terra Nova",29,"Bahia","Nordeste",2
"Tremedal",29,"Bahia","Nordeste",2
"Tucano",29,"Bahia","Nordeste",2
"Uauá",29,"Bahia","Nordeste",2
"Ubaíra",29,"Bahia","Nordeste",2
"Ubaitaba",29,"Bahia","Nordeste",2
"Ubatã",29,"Bahia","Nordeste",2
"Uibaí",29,"Bahia","Nordeste",2
"Umburanas",29,"Bahia","Nordeste",2
"Una",29,"Bahia","Nordeste",2
"Urandi",29,"Bahia","Nordeste",2
"Uruçuca",29,"Bahia","Nordeste",2
"Utinga",29,"Bahia","Nordeste",2
"Valença",29,"Bahia","Nordeste",2
"Valente",29,"Bahia","Nordeste",2
"Várzea da Roça",29,"Bahia","Nordeste",2
"Várzea do Poço",29,"Bahia","Nordeste",2
"Várzea Nova",29,"Bahia","Nordeste",2
"Varzedo",29,"Bahia","Nordeste",2
"Vera Cruz",29,"Bahia","Nordeste",2
"Vereda",29,"Bahia","Nordeste",2
"Vitória da Conquista",29,"Bahia","Nordeste",2
"Wagner",29,"Bahia","Nordeste",2
"Wanderley",29,"Bahia","Nordeste",2
"Wenceslau Guimarães",29,"Bahia","Nordeste",2
"Xique-Xique",29,"Bahia","Nordeste",2
"Abadia dos Dourados",31,"Minas Gerais","Sudeste",3
"Abaeté",31,"Minas Gerais","Sudeste",3
"Abre Campo",31,"Minas Gerais","Sudeste",3
"Acaiaca",31,"Minas Gerais","Sudeste",3
"Açucena",31,"Minas Gerais","Sudeste",3
"Água Boa",31,"Minas Gerais","Sudeste",3
"Água Comprida",31,"Minas Gerais","Sudeste",3
"Aguanil",31,"Minas Gerais","Sudeste",3
"Águas Formosas",31,"Minas Gerais","Sudeste",3
"Águas Vermelhas",31,"Minas Gerais","Sudeste",3
"Aimorés",31,"Minas Gerais","Sudeste",3
"Aiuruoca",31,"Minas Gerais","Sudeste",3
"Alagoa",31,"Minas Gerais","Sudeste",3
"Albertina",31,"Minas Gerais","Sudeste",3
"Além Paraíba",31,"Minas Gerais","Sudeste",3
"Alfenas",31,"Minas Gerais","Sudeste",3
"Alfredo Vasconcelos",31,"Minas Gerais","Sudeste",3
"Almenara",31,"Minas Gerais","Sudeste",3
"Alpercata",31,"Minas Gerais","Sudeste",3
"Alpinópolis",31,"Minas Gerais","Sudeste",3
"Alterosa",31,"Minas Gerais","Sudeste",3
"Alto Caparaó",31,"Minas Gerais","Sudeste",3
"Alto Rio Doce",31,"Minas Gerais","Sudeste",3
"Alvarenga",31,"Minas Gerais","Sudeste",3
"Alvinópolis",31,"Minas Gerais","Sudeste",3
"Alvorada de Minas",31,"Minas Gerais","Sudeste",3
"Amparo do Serra",31,"Minas Gerais","Sudeste",3
"Andradas",31,"Minas Gerais","Sudeste",3
"Cachoeira de Pajeú",31,"Minas Gerais","Sudeste",3
"Andrelândia",31,"Minas Gerais","Sudeste",3
"Angelândia",31,"Minas Gerais","Sudeste",3
"Antônio Carlos",31,"Minas Gerais","Sudeste",3
"Antônio Dias",31,"Minas Gerais","Sudeste",3
"Antônio Prado de Minas",31,"Minas Gerais","Sudeste",3
"Araçaí",31,"Minas Gerais","Sudeste",3
"Aracitaba",31,"Minas Gerais","Sudeste",3
"Araçuaí",31,"Minas Gerais","Sudeste",3
"Araguari",31,"Minas Gerais","Sudeste",3
"Arantina",31,"Minas Gerais","Sudeste",3
"Araponga",31,"Minas Gerais","Sudeste",3
"Araporã",31,"Minas Gerais","Sudeste",3
"Arapuá",31,"Minas Gerais","Sudeste",3
"Araújos",31,"Minas Gerais","Sudeste",3
"Araxá",31,"Minas Gerais","Sudeste",3
"Arceburgo",31,"Minas Gerais","Sudeste",3
"Arcos",31,"Minas Gerais","Sudeste",3
"Areado",31,"Minas Gerais","Sudeste",3
"Argirita",31,"Minas Gerais","Sudeste",3
"Aricanduva",31,"Minas Gerais","Sudeste",3
"Arinos",31,"Minas Gerais","Sudeste",3
"Astolfo Dutra",31,"Minas Gerais","Sudeste",3
"Ataléia",31,"Minas Gerais","Sudeste",3
"Augusto de Lima",31,"Minas Gerais","Sudeste",3
"Baependi",31,"Minas Gerais","Sudeste",3
"Baldim",31,"Minas Gerais","Sudeste",3
"Bambuí",31,"Minas Gerais","Sudeste",3
"Bandeira",31,"Minas Gerais","Sudeste",3
"Bandeira do Sul",31,"Minas Gerais","Sudeste",3
"Barão de Cocais",31,"Minas Gerais","Sudeste",3
